Run,Step,Firm,Optimal_k,Actual_k,Dividends,Total_Production_actual,Total_Production_optimal,Exit_Rate
0,5,7,9.271994788374254,7.9916047099744825,4.30663887424161,40.2136514825929,40.049450664959856,0
0,5,8,7.346723990425632,6.252988145382075,3.322676411510942,40.2136514825929,40.049450664959856,0
0,5,9,7.508233724385909,6.439131509173487,3.425961464780585,40.2136514825929,40.049450664959856,0
0,6,0,11.43846702137488,9.483823012787477,5.32500143854386,36.20901162200447,36.58540746158413,0
0,6,1,5.252022155671247,4.168832587209568,2.302211691915059,36.20901162200447,36.58540746158413,0
0,6,2,5.107399192580442,4.107646394103305,2.255895777695537,36.20901162200447,36.58540746158413,0
0,6,3,7.006685864099646,5.6127435605455975,3.1258976177921007,36.20901162200447,36.58540746158413,0
0,6,4,6.442030069568465,5.287839094823354,2.911266774878536,36.20901162200447,36.58540746158413,0
0,6,5,6.055352942376759,4.955263485636922,2.72418085840622,36.20901162200447,36.58540746158413,0
0,6,6,6.853528071459866,5.555789292510016,3.0791435107498635,36.20901162200447,36.58540746158413,0
0,6,7,8.712221084167123,7.187818183841082,3.998642876473574,36.20901162200447,36.58540746158413,0
0,6,8,6.721690007808711,5.4537492615179755,3.0193491844228957,36.20901162200447,36.58540746158413,0
0,6,9,6.9306330478572145,5.680212480328,3.138040717363104,36.20901162200447,36.58540746158413,0
0,7,0,10.772342692483525,10.235958231817543,5.617217944827404,35.56315447631521,38.13209306519946,0
0,7,1,4.65731579271329,4.377430689076988,2.382257108379085,35.56315447631521,38.13209306519946,0
0,7,2,4.5636198743465926,4.303323291769903,2.330594289623258,35.56315447631521,38.13209306519946,0
0,7,3,6.323611504916787,5.957035941373788,3.2589167287221676,35.56315447631521,38.13209306519946,0
0,7,4,5.889418759820785,5.581955278495528,3.023692960763844,35.56315447631521,38.13209306519946,0
0,7,5,5.510948701467478,5.2192187042472415,2.8249649094148834,35.56315447631521,38.13209306519946,0
0,7,6,6.229029133596758,5.88534488606644,3.2058871943160514,35.56315447631521,38.13209306519946,0
0,7,7,8.089153001620662,7.676732631974353,4.187146448562005,35.56315447631521,38.13209306519946,0
0,7,8,6.108066729793835,5.772336513461938,3.1417590417471617,35.56315447631521,38.13209306519946,0
0,7,9,6.34817668699936,6.014444274572629,3.266180796187762,35.56315447631521,38.13209306519946,0
0,8,0,11.363489264445276,12.693893909075584,6.5305194318731,40.63732047769284,44.366871265984614,0
0,8,1,4.81924563762782,5.500217520702098,2.7951237622029983,40.63732047769284,44.366871265984614,0
0,8,2,4.714733067158051,5.347031539544196,2.713206308507485,40.63732047769284,44.366871265984614,0
0,8,3,6.592705788575798,7.491309161920342,3.825978398574199,40.63732047769284,44.366871265984614,0
0,8,4,6.116854079030119,6.867707640031428,3.4958718266748425,40.63732047769284,44.366871265984614,0
0,8,5,5.714832277449936,6.426150980622425,3.267795406849956,40.63732047769284,44.366871265984614,0
0,8,6,6.485428387050486,7.326792439611925,3.737210980605371,40.63732047769284,44.366871265984614,0
0,8,7,8.470490941286858,9.485924843822497,4.855684225425713,40.63732047769284,44.366871265984614,0
0,8,8,6.355698762808947,7.177101190209069,3.6592415039976665,40.63732047769284,44.366871265984614,0
0,8,9,6.607400812602325,7.424145003085782,3.7849128074995106,40.63732047769284,44.366871265984614,0
0,9,0,13.211074981286204,15.540277607538076,7.524063668655283,48.756344262372586,51.27936397378722,0
0,9,1,5.654464394396147,6.857666708584373,3.261809539236516,48.756344262372586,51.27936397378722,0
0,9,2,5.4887474656989355,6.5972465532674045,3.143097090026072,48.756344262372586,51.27936397378722,0
0,9,3,7.739857147297017,9.328529588684626,4.460888258697626,48.756344262372586,51.27936397378722,0
0,9,4,7.072059934736408,8.379344472125426,4.018225201522758,48.756344262372586,51.27936397378722,0
0,9,5,6.610667128972157,7.849757824225645,3.7591407888413793,48.756344262372586,51.27936397378722,0
0,9,6,7.56028291481594,9.037282588866251,4.328469861887589,48.756344262372586,51.27936397378722,0
0,9,7,9.822925887711264,11.596220977380199,5.5887695004112485,48.756344262372586,51.27936397378722,0
0,9,8,7.402552643516437,8.843244988966593,4.235014330515696,48.756344262372586,51.27936397378722,0
0,9,9,7.656782499330929,9.082057866723616,4.358452854025416,48.756344262372586,51.27936397378722,0
0,10,0,15.220989743240972,16.33883200235159,7.792665349439687,53.39268135429101,52.97741758476758,0
0,10,1,6.598557870789224,7.183435124314369,3.369517050931946,53.39268135429101,52.97741758476758,0
0,10,2,6.358405600500141,6.893313282655991,3.2411826662194994,53.39268135429101,52.97741758476758,0
0,10,3,9.024263672069075,9.795845000765441,4.616166262365047,53.39268135429101,52.97741758476758,0
0,10,4,8.12876754794144,8.754685507603769,4.1433882178135,53.39268135429101,52.97741758476758,0
0,10,5,7.604646360014057,8.198398715994317,3.875248309860074,53.39268135429101,52.97741758476758,0
0,10,6,8.75638461782096,9.468968012889125,4.472184878404371,53.39268135429101,52.97741758476758,0
0,10,7,11.305938783782365,12.156127409656827,5.776321145804558,53.39268135429101,52.97741758476758,0
0,10,8,8.567326450970686,9.261876548425015,4.374375053466738,53.39268135429101,52.97741758476758,0
0,10,9,8.817039449558063,9.500705114890184,4.4981346758179805,53.39268135429101,52.97741758476758,0
0,11,0,15.764364122868914,14.236067174049865,7.076269115017585,50.095334228116045,47.52859944692962,0
0,11,1,6.816447431933667,6.018879930381399,2.977118438526473,50.095334228116045,47.52859944692962,0
0,11,2,6.556830230453713,5.8286846727922335,2.8820617976673844,50.095334228116045,47.52859944692962,0
0,11,3,9.338387130515986,8.284399617457094,4.105204887356383,50.095334228116045,47.52859944692962,0
0,11,4,8.381969151634804,7.529983217691171,3.728576412053733,50.095334228116045,47.52859944692962,0
0,11,5,7.839528926718139,7.031531555006835,3.480359943364175,50.095334228116045,47.52859944692962,0
0,11,6,9.047116446880906,8.07523183268991,4.000519519360742,50.095334228116045,47.52859944692962,0
0,11,7,11.685350999916594,10.525388148095775,5.222294324130008,50.095334228116045,47.52859944692962,0
0,11,8,8.84924965471566,7.902231365062444,3.914276885818357,50.095334228116045,47.52859944692962,0
0,11,9,9.099612228105778,8.168209449263454,4.046617664658092,50.095334228116045,47.52859944692962,0
0,12,0,14.315112732073052,11.764138599822761,6.191892585960056,42.77578604912954,40.97183116866556,0
0,12,1,6.022635003210141,4.727318504110386,2.5140015520253542,42.77578604912954,40.97183116866556,0
0,12,2,5.830337832524222,4.640198031574362,2.456854610585244,42.77578604912954,40.97183116866556,0
0,12,3,8.304725243708859,6.581790399513249,3.4945635508998207,42.77578604912954,40.97183116866556,0
0,12,4,7.542815401893462,6.133527124041159,3.2298655562347744,42.77578604912954,40.97183116866556,0
0,12,5,7.040679788691975,5.70680652396992,3.007214556082956,42.77578604912954,40.97183116866556,0
0,12,6,8.092949402527834,6.494895788391313,3.4348551332370363,42.77578604912954,40.97183116866556,0
0,12,7,10.564568808064694,8.636892592963608,4.547209080685915,42.77578604912954,40.97183116866556,0
0,12,8,7.918482744829635,6.360818369447004,3.362682167752622,42.77578604912954,40.97183116866556,0
0,12,9,8.186204779894782,6.646004344239477,3.5026424100348,42.77578604912954,40.97183116866556,0
0,13,0,12.52604147075111,11.328313670901974,6.03041231570315,38.77339366806636,39.75109821287845,0
0,13,1,5.085761301739318,4.4988420857771025,2.4283185705895414,38.77339366806636,39.75109821287845,0
0,13,2,4.970154490337499,4.425768237306327,2.3768181952527385,38.77339366806636,39.75109821287845,0
0,13,3,7.069413326064568,6.282440091391446,3.3825323471470785,38.77339366806636,39.75109821287845,0
0,13,4,6.533936004329837,5.8788863236423,3.1354060052052057,38.77339366806636,39.75109821287845,0
0,13,5,6.083518684796593,5.465092565767979,2.9174772361816363,38.77339366806636,39.75109821287845,0
0,13,6,6.94862471330781,6.212389849193164,3.3295764043987255,38.77339366806636,39.75109821287845,0
0,13,7,9.1988885030079,8.298249666983356,4.42165861108417,38.77339366806636,39.75109821287845,0
0,13,8,6.802620636819993,6.084592988637364,3.2597838023051957,38.77339366806636,39.75109821287845,0
0,13,9,7.085756652948268,6.370414408417224,3.4003274915895108,38.77339366806636,39.75109821287845,0
0,14,0,12.199370984487745,13.112800313045186,6.680640997635338,41.42130832754945,44.370547058180286,0
0,14,1,4.912426806041476,5.3563539258581825,2.7437442197562594,41.42130832754945,44.370547058180286,0
0,14,2,4.80824285448347,5.220641172234949,2.668152123021416,41.42130832754945,44.370547058180286,0
0,14,3,6.842777045679639,7.439265726124223,3.807353132227766,41.42130832754945,44.370547058180286,0
0,14,4,6.3428467312071435,6.840786494773786,3.486273600141467,41.42130832754945,44.370547058180286,0
0,14,5,5.901982365334796,6.371794374252892,3.2484219545509845,41.42130832754945,44.370547058180286,0
0,14,6,6.735648518209269,7.294491972243164,3.7256703850966657,41.42130832754945,44.370547058180286,0
0,14,7,8.944903091104974,9.630682093822342,4.90743542233509,41.42130832754945,44.370547058180286,0
0,14,8,6.594459856416675,7.139511147599694,3.6458152550273972,41.42130832754945,44.370547058180286,0
0,14,9,6.8787761710148105,7.4225672101339075,3.7843497259061407,41.42130832754945,44.370547058180286,0
0,15,0,13.51476709678829,15.900521037353638,7.64573550533506,48.76592608738416,51.28753934215601,0
0,15,1,5.550524884706432,6.733101288819599,3.220221461885451,48.76592608738416,51.28753934215601,0
0,15,2,5.397603992520952,6.489072172718197,3.106931793306996,48.76592608738416,51.28753934215601,0
0,15,3,7.702178706429324,9.285113328593177,4.446344980947316,48.76592608738416,51.28753934215601,0
0,15,4,7.052642966187028,8.357984211427558,4.011052297296294,48.76592608738416,51.28753934215601,0
0,15,5,6.571475126921155,7.804774881628118,3.7440485971875392,48.76592608738416,51.28753934215601,0
0,15,6,7.536936583152018,9.01123426715192,4.319732862948839,48.76592608738416,51.28753934215601,0
0,15,7,9.927617244941478,11.722074589234747,5.631159085369799,48.76592608738416,51.28753934215601,0
0,15,8,7.375391682782144,8.81261019899584,4.224739323477366,48.76592608738416,51.28753934215601,0
0,15,9,7.655643399565865,9.082505934939794,4.358603371544772,48.76592608738416,51.28753934215601,0
0,16,0,15.46712877923283,17.25951200208819,8.097506021006469,54.6227056607344,54.55323412714013,0
0,16,1,6.514426246353515,7.425545892802006,3.4486173377420593,54.6227056607344,54.55323412714013,0
0,16,2,6.285244123582348,7.119571119533716,3.3152904223994137,54.6227056607344,54.55323412714013,0
0,16,3,8.994842990477458,10.20836332707171,4.7513978013963705,54.6227056607344,54.55323412714013,0
0,16,4,8.114256944832764,9.100139092908975,4.257168728147357,54.6227056607344,54.55323412714013,0
0,16,5,7.57411523953416,8.50724441828049,3.976870488456157,54.6227056607344,54.55323412714013,0
0,16,6,8.738709890826364,9.860836158146764,4.600950005656257,54.6227056607344,54.55323412714013,0
0,16,7,11.391691837755344,12.743392190957184,5.970273060524246,54.6227056607344,54.55323412714013,0
0,16,8,8.54654037264526,9.639822246369135,4.498575799928413,54.6227056607344,54.55323412714013,0
0,16,9,8.81734394267763,9.896147340737416,4.628387096657193,54.6227056607344,54.55323412714013,0
0,17,0,16.381049060633394,15.540614478205432,7.5241778390530225,52.98262842313918,50.37691027874789,0
0,17,1,6.976465303557996,6.54447329443824,3.15680260709776,52.98262842313918,50.37691027874789,0
0,17,2,6.706748339388413,6.312593202736334,3.047539606114068,52.98262842313918,50.37691027874789,0
0,17,3,9.611957100043682,9.037832269109046,4.363119453730587,52.98262842313918,50.37691027874789,0
0,17,4,8.612144234813211,8.14888020959884,3.940540500750721,52.98262842313918,50.37691027874789,0
0,17,5,8.045108013527386,7.606291688990129,3.677141088350612,52.98262842313918,50.37691027874789,0
0,17,6,9.307605029580307,8.77846162492988,4.24131750208675,52.98262842313918,50.37691027874789,0
0,17,7,12.077710798376131,11.44323091039691,5.537053546978395,52.98262842313918,50.37691027874789,0
0,17,8,9.100504610979725,8.585099989884629,4.148092907299544,52.98262842313918,50.37691027874789,0
0,17,9,9.363109567965516,8.855925428066925,4.282201831124891,52.98262842313918,50.37691027874789,0
0,18,0,15.221220707056471,12.613458400569913,6.501525144213822,45.533686759684926,42.95119071623594,0
0,18,1,6.386131513512152,5.06564354199398,2.63863534151045,45.533686759684926,42.95119071623594,0
0,18,2,6.165095237036073,4.955190193955546,2.5724451657794556,45.533686759684926,42.95119071623594,0
0,18,3,8.826479862262719,7.06597042190905,3.6725894297272093,45.533686759684926,42.95119071623594,0
0,18,4,7.971613370926184,6.539689841868812,3.3781369198117024,45.533686759684926,42.95119071623594,0
0,18,5,7.438763048138537,6.083860879003766,3.144956932994862,45.533686759684926,42.95119071623594,0
0,18,6,8.580077607002575,6.95122054684864,3.6020575043000163,45.533686759684926,42.95119071623594,0
0,18,7,11.201318723210221,9.236336138510149,4.765895014284981,45.533686759684926,42.95119071623594,0
0,18,8,8.391486618998952,6.804482488021498,3.525196214425446,45.533686759684926,42.95119071623594,0
0,18,9,8.662785566471513,7.095820048036959,3.6669516394541164,45.533686759684926,42.95119071623594,0
0,19,0,13.152420273603047,11.392253675409359,6.0542182644547555,39.72561107008082,39.74841476829842,0
0,19,1,5.337892293043508,4.475716202438462,2.4195740346196244,39.72561107008082,39.74841476829842,0
0,19,2,5.203991248305958,4.406221375076191,2.3694650937641177,39.72561107008082,39.74841476829842,0
0,19,3,7.429555158323603,6.2719959557333285,3.3785951015214697,39.72561107008082,39.74841476829842,0
0,19,4,6.833885207793199,5.874990647333315,3.13395147479395,39.72561107008082,39.74841476829842,0
0,19,5,6.3621680155990346,5.456973478882883,2.9144425623878507,39.72561107008082,39.74841476829842,0
0,19,6,7.286870864200634,6.206277220003727,3.327282789529467,39.72561107008082,39.74841476829842,0
0,19,7,9.641284593589807,8.32012880925347,4.4298160803578535,39.72561107008082,39.74841476829842,0
0,19,8,7.13138242652209,6.0778632275934426,3.2572595833200837,39.72561107008082,39.74841476829842,0
0,19,9,7.418150051761468,6.369991296188737,3.4001693991846795,39.72561107008082,39.74841476829842,0
0,20,0,12.247529814308104,12.574644197099747,6.487514101119134,40.344152917698246,39.74841476829842,0
0,20,1,4.894736831824219,5.052519229899484,2.6338480676358613,40.344152917698246,39.74841476829842,0
0,20,2,4.793367716889199,4.940018659200262,2.56692930840435,40.344152917698246,39.74841476829842,0
0,20,3,6.834812097757457,7.047337094026668,3.6658073798091615,40.344152917698246,39.74841476829842,0
0,20,4,6.339904253120045,6.5174412673558795,3.370087914319517,40.344152917698246,39.74841476829842,0
0,20,5,5.895843297309398,6.063254979125361,3.137496810413641,40.344152917698246,39.74841476829842,0
0,20,6,6.731008593570491,6.930215558076179,3.5944348340715297,40.344152917698246,39.74841476829842,0
0,20,7,8.961405444303129,9.206480038248413,4.755105877918663,40.344152917698246,39.74841476829842,0
0,20,8,6.589353425507253,6.783627373986833,3.5176296508783227,40.344152917698246,39.74841476829842,0
0,20,9,6.8784563540942765,7.072422294182956,3.6584834638031896,40.344152917698246,39.74841476829842,0
1,0,0,2.0,2.0,1.535849460749634,18.095272210520257,18.095272210520257,0
1,0,1,2.0,2.0,1.5132951929271934,18.095272210520257,18.095272210520257,0
1,0,2,2.0,2.0,1.4896946608492407,18.095272210520257,18.095272210520257,0
1,0,3,2.0,2.0,1.4600112263736194,18.095272210520257,18.095272210520257,0
1,0,4,2.0,2.0,1.5007954608751957,18.095272210520257,18.095272210520257,0
1,0,5,2.0,2.0,1.8965604204883486,18.095272210520257,18.095272210520257,0
1,0,6,2.0,2.0,1.6739873531900982,18.095272210520257,18.095272210520257,0
1,0,7,2.0,2.0,2.010649176491121,18.095272210520257,18.095272210520257,0
1,0,8,2.0,2.0,1.4676283177677238,18.095272210520257,18.095272210520257,0
1,0,9,2.0,2.0,1.5867492565144914,18.095272210520257,18.095272210520257,0
1,1,0,3.1069844592915796,3.1069844592915796,2.090571421865485,18.095272210520257,25.459219840670023,0
1,1,1,3.0613577482070053,3.061357748207006,2.0386492619275027,18.095272210520257,25.459219840670023,0
1,1,2,3.0136144711013046,3.0136144711013064,1.9848955090605434,18.095272210520257,25.459219840670023,0
1,1,3,2.953565636908179,2.9535656369081784,1.918129112213952,18.095272210520257,25.459219840670023,0
1,1,4,3.036071107671343,3.036071107671343,2.010105573726946,18.095272210520257,25.459219840670023,0
1,1,5,3.8366935713143966,3.8366935713143975,2.9923725770500633,18.095272210520257,25.459219840670023,0
1,1,6,3.3864339079649732,3.386433907964973,2.420198561507173,18.095272210520257,25.459219840670023,0
1,1,7,4.067492227653742,4.067492227653743,3.3047911243114667,18.095272210520257,25.459219840670023,0
1,1,8,2.9689748193777525,2.968974819377752,1.9351723308891742,18.095272210520257,25.459219840670023,0
1,1,9,3.2099534536260497,3.2099534536260492,2.2097157997891084,18.095272210520257,25.459219840670023,0
1,2,0,4.229172900581566,4.896851369884528,2.8745475584934606,27.601539319846953,36.06707254542436,0
1,2,1,4.124135689485744,4.770787082321349,2.781094074914968,27.601539319846953,36.06707254542436,0
1,2,2,4.015393212404218,4.721052045128685,2.7177118996771066,27.601539319846953,36.06707254542436,0
1,2,3,3.88032648698179,4.6187445994681795,2.623022172907401,27.601539319846953,36.06707254542436,0
1,2,4,4.066392533065512,4.782011458284563,2.762663177882428,27.601539319846953,36.06707254542436,0
1,2,5,6.053493738095229,6.917521927353331,4.520755997534776,27.601539319846953,36.06707254542436,0
1,2,6,4.8960002338591275,5.661944131080262,3.468223538495029,27.601539319846953,36.06707254542436,0
1,2,7,6.685508525965031,7.660148715527442,5.147322083236774,27.601539319846953,36.06707254542436,0
1,2,8,3.9148044855835398,4.644400698300632,2.6469507640152736,27.601539319846953,36.06707254542436,0
1,2,9,4.4701989516894525,5.166690650645448,3.0834437356389888,27.601539319846953,36.06707254542436,0
1,3,0,5.815136717484349,6.807198403823602,3.619974729292093,39.34664217129332,46.4522109958167,0
1,3,1,5.626082693268126,6.579340124435318,3.4828140861413424,39.34664217129332,46.4522109958167,0
1,3,2,5.497862162224664,6.541926749312535,3.4148390424970643,39.34664217129332,46.4522109958167,0
1,3,3,5.306307249424522,6.397479423297773,3.294893841810671,39.34664217129332,46.4522109958167,0
1,3,4,5.5887974565868195,6.651612530705139,3.480561969259248,39.34664217129332,46.4522109958167,0
1,3,5,9.145374587515935,10.55592992764393,6.077055953409079,39.34664217129332,46.4522109958167,0
1,3,6,7.016128149821259,8.202224200431479,4.495555058394213,39.34664217129332,46.4522109958167,0
1,3,7,10.412901868506793,12.053296959446397,7.069511461348823,39.34664217129332,46.4522109958167,0
1,3,8,5.354714181617354,6.433103567894985,3.324983283079557,39.34664217129332,46.4522109958167,0
1,3,9,6.237728379351906,7.287953418920152,3.9229359573471205,39.34664217129332,46.4522109958167,0
1,4,0,7.323116955387749,7.517007820478736,3.880245054445458,47.10774463482952,50.49673101625084,0
1,4,1,7.045644457212169,7.230915455873019,3.720813945188642,47.10774463482952,50.49673101625084,0
1,4,2,6.9081326700091745,7.111732222056379,3.6204207165130033,47.10774463482952,50.49673101625084,0
1,4,3,6.665486574787485,6.878210029641958,3.4663147995058665,47.10774463482952,50.49673101625084,0
1,4,4,7.041088481947665,7.248896244910103,3.696501009236198,47.10774463482952,50.49673101625084,0
1,4,5,12.29372987914557,12.588005935839226,6.874095214419508,47.10774463482952,50.49673101625084,0
1,4,6,9.094393727561688,9.332998282390754,4.920916612892782,47.10774463482952,50.49673101625084,0
1,4,7,14.301442170298154,14.651096693028055,8.104465868135774,47.10774463482952,50.49673101625084,0
1,4,8,6.726356750413661,6.936590210632054,3.505074981474351,47.10774463482952,50.49673101625084,0
1,4,9,7.935999826652636,8.14336708660158,4.239846319965401,47.10774463482952,50.49673101625084,0
1,5,0,7.849637214132101,6.73507343230293,3.593083312211928,46.67512581245165,47.079205455449255,0
1,5,1,7.527112128537601,6.465638846563418,3.4405721155781515,46.67512581245165,47.079205455449255,0
1,5,2,7.3240191762107045,6.166416334939427,3.2764176339011613,46.67512581245165,47.079205455449255,0
1,5,3,7.012266819314766,5.81211575307839,3.080840230239079,46.67512581245165,47.079205455449255,0
1,5,4,7.477927676483864,6.294348846505594,3.348621618665686,46.67512581245165,47.079205455449255,0
1,5,5,13.906120064962312,12.120984514666446,6.6945627008752275,46.67512581245165,47.079205455449255,0
1,5,6,9.954889351111996,8.554220800728187,4.629749515133931,46.67512581245165,47.079205455449255,0
1,5,7,16.395128654644672,14.245476909857867,7.94674355843263,46.67512581245165,47.079205455449255,0
1,5,8,7.090677683200227,5.902165472710562,3.130423194124245,46.67512581245165,47.079205455449255,0
1,5,9,8.577101442928795,7.375188397937027,3.955746838583797,46.67512581245165,47.079205455449255,0
1,6,0,7.268716301487971,5.960996147532115,3.2987609239665496,42.564666161140906,43.418351621412526,0
1,6,1,6.960190023412631,5.716524670493899,3.156422372824232,42.564666161140906,43.418351621412526,0
1,6,2,6.62810967535265,5.300710465531794,2.947203486698959,42.564666161140906,43.418351621412526,0
1,6,3,6.232461554038666,4.8808906060930175,2.726368466821178,42.564666161140906,43.418351621412526,0
1,6,4,6.774176503056456,5.41563098653876,3.0140805584774037,42.564666161140906,43.418351621412526,0
1,6,5,13.542930348928962,11.34010722701861,6.389659252959314,42.564666161140906,43.418351621412526,0
1,6,6,9.365865705948082,7.696126579847639,4.299537261489404,42.564666161140906,43.418351621412526,0
1,6,7,16.076060427155724,13.405301640335752,7.61568402543092,42.564666161140906,43.418351621412526,0
1,6,8,6.332766630918815,4.9878011285912285,2.782476315407076,42.564666161140906,43.418351621412526,0
1,6,9,8.002375406228161,6.5815092146330585,3.652709651062229,42.564666161140906,43.418351621412526,0
1,7,0,6.6733095837920615,6.323473542734475,3.4379269677005837,42.20517558648522,45.53358196447787,0
1,7,1,6.3853623092320895,6.052906319507724,3.2853180687268044,42.20517558648522,45.53358196447787,0
1,7,2,5.962117815293055,5.6141984511388365,3.0681578284443956,42.20517558648522,45.53358196447787,0
1,7,3,5.515374177741027,5.166860040321786,2.8372257092651547,42.20517558648522,45.53358196447787,0
1,7,4,6.097408433292253,5.741097498109602,3.139763642740219,42.20517558648522,45.53358196447787,0
1,7,5,12.926118416204265,12.313484141732358,6.768810485431825,42.20517558648522,45.53358196447787,0
1,7,6,8.69785470190057,8.246020580570708,4.51234467438016,42.20517558648522,45.53358196447787,0
1,7,7,15.406335398483584,14.660538517478535,8.10812153197044,42.20517558648522,45.53358196447787,0
