Run,Step,Firm,Optimal_k,Actual_k,Dividends,Total_Production_actual,Total_Production_optimal,Exit_Rate
0,0,0,2.0,2.0,1.58082042528659,18.20072323747621,18.20072323747621,0.0
0,0,1,2.0,2.0,1.6060930215122882,18.20072323747621,18.20072323747621,0.0
0,0,2,2.0,2.0,1.4628022186292018,18.20072323747621,18.20072323747621,0.0
0,0,3,2.0,2.0,1.6353857032050843,18.20072323747621,18.20072323747621,0.0
0,0,4,2.0,2.0,1.5871285095631107,18.20072323747621,18.20072323747621,0.0
0,0,5,2.0,2.0,1.3371648317242237,18.20072323747621,18.20072323747621,0.0
0,0,6,2.0,2.0,1.4456240245033765,18.20072323747621,18.20072323747621,0.0
0,0,7,2.0,2.0,1.5010431286244823,18.20072323747621,18.20072323747621,0.0
0,0,8,2.0,2.0,1.7528907618025573,18.20072323747621,18.20072323747621,0.0
0,0,9,2.0,2.0,1.4656154377912471,18.20072323747621,18.20072323747621,0.0
0,1,0,3.197959578602737,3.870475420064594,2.509554093403748,18.20072323747621,27.743841872726346,0.0
0,1,1,3.249085399020625,3.937325598453202,2.5804213671421548,18.20072323747621,27.743841872726346,0.0
0,1,2,2.9592117433695933,3.5582978306435415,2.1894459101282284,18.20072323747621,27.743841872726346,0.0
0,1,3,3.3083437502564754,4.014809564847321,2.663573374065748,18.20072323747621,27.743841872726346,0.0
0,1,4,3.210720672913039,3.887161341661642,2.5271667147114063,18.20072323747621,27.743841872726346,0.0
0,1,5,2.705050499969317,2.9885211428082767,1.771264350109234,18.20072323747621,27.743841872726346,0.0
0,1,6,2.9244606928587036,2.7050504999693175,1.7858999461454879,18.20072323747621,27.743841872726346,0.0
0,1,7,3.036572133239127,3.6594513343080264,2.2912018801250853,18.20072323747621,27.743841872726346,0.0
0,1,8,3.546053499994773,4.325629793155226,3.007934664556861,18.20072323747621,27.743841872726346,0.0
0,1,9,2.964902814298374,3.565739258550254,2.196866881497898,18.20072323747621,27.743841872726346,0.0
0,2,0,5.076764205882066,7.071955559442987,3.826830333168735,30.07840566702611,40.99763173655494,0.2
0,2,1,5.220126901123123,7.177951794690181,3.928710922751432,30.07840566702611,40.99763173655494,0.2
0,2,2,4.4291934796185295,6.3660535805991,3.289832723142289,30.07840566702611,40.99763173655494,0.2
0,2,3,5.388341299651747,7.404856461443486,4.088470334304067,30.07840566702611,40.99763173655494,0.2
0,2,4,5.1123940915504,7.02297180648305,3.8234528897299476,30.07840566702611,40.99763173655494,0.2
0,2,5,3.5832228025788964,4.768544461556132,2.4565976627196413,30.07840566702611,40.99763173655494,0.2
0,2,6,3.6128302417187426,5.348075709773439,2.8778797464559,30.07840566702611,40.99763173655494,0.2
0,2,7,4.635043223034179,6.467430505311938,3.4133782224665343,30.07840566702611,40.99763173655494,0.2
0,2,8,6.0849754459535985,8.206224594501336,4.709060113487047,30.07840566702611,40.99763173655494,0.2
0,2,9,4.444205916258745,4.205345333990877,2.4658133492125263,30.07840566702611,40.99763173655494,0.2
0,3,0,7.741580589348597,10.787319256448374,5.142816329014893,44.72553584095457,54.04615281056545,0.2
0,3,1,7.947682435021938,10.931547314143279,5.273838730611247,44.72553584095457,54.04615281056545,0.2
0,3,2,6.655248060238267,5.955714859333413,3.1399182514346506,44.72553584095457,54.04615281056545,0.2
0,3,3,8.270871667824307,11.352136487814978,5.513831912424654,44.72553584095457,54.04615281056545,0.2
0,3,4,7.734748107035308,10.640783896339716,5.114140229758986,44.72553584095457,54.04615281056545,0.2
0,3,5,4.969634691330058,6.836440803571105,3.161149163998944,44.72553584095457,54.04615281056545,0.2
0,3,6,5.82187764911816,8.425334572289907,3.955900587620704,44.72553584095457,54.04615281056545,0.2
0,3,7,6.905177468181995,9.682939057190328,4.52769551119121,44.72553584095457,54.04615281056545,0.2
0,3,8,9.526309032483466,12.78235678665079,6.421870005719497,44.72553584095457,54.04615281056545,0.2
0,3,9,4.98827779109136,7.902863120572235,3.834848010444036,44.72553584095457,54.04615281056545,0.2
0,4,0,10.403786842130486,12.48622793921194,5.697225675921927,54.808852162588636,59.338698006377854,0.2
0,4,1,10.66884183350981,12.7765290739221,5.882185542884017,54.808852162588636,59.338698006377854,0.2
0,4,2,6.351974890749902,8.751328525383038,4.1107058845298585,54.808852162588636,59.338698006377854,0.2
0,4,3,11.154341946174657,13.30388070350018,6.161465756087024,54.808852162588636,59.338698006377854,0.2
0,4,4,10.345775821507594,12.425343539551825,5.70042163265163,54.808852162588636,59.338698006377854,0.2
0,4,5,6.394924487751187,7.576320451346166,3.3969158130559944,54.808852162588636,59.338698006377854,0.2
0,4,6,8.002686436625677,9.945091671173248,4.442838366246634,54.808852162588636,59.338698006377854,0.2
0,4,7,9.15941304742792,6.563910625943738,3.448943144714677,54.808852162588636,59.338698006377854,0.2
0,4,8,12.991279951110899,15.288247708337812,7.279210069071686,54.808852162588636,59.338698006377854,0.2
0,4,9,7.757800146883759,9.860798561141682,4.477519592155345,54.808852162588636,59.338698006377854,0.2
0,5,0,11.525342872814242,11.207241598786883,5.282149097088431,54.847930534422815,55.25838320988882,0.2
0,5,1,11.89951198699511,11.70060524705063,5.530896446109742,54.847930534422815,55.25838320988882,0.2
0,5,2,8.31585362130405,8.367245714508346,3.9835693236536516,54.847930534422815,55.25838320988882,0.2
0,5,3,12.464488766546054,12.18541086182806,5.79411784250001,54.847930534422815,55.25838320988882,0.2
0,5,4,11.531808212123547,11.402945364742402,5.367882816580305,54.847930534422815,55.25838320988882,0.2
